 # Adrien Atallah
 # Project 5
 # Contains time vs. location for planet 1 and planet 2 plus the energy of the system
 # t, x1, y1, x2, y2, Energy
   24500000.     -2.82073792E+08  2.64011120E+08  7.49342802E+10  1.39996479E+11  6.91200681E+26
   24550000.     -3.14679456E+08  2.24917568E+08  7.48831212E+10  1.39996463E+11  6.91194999E+26
   24600000.     -3.41877600E+08  1.81958336E+08  7.48319621E+10  1.39996447E+11  6.91184964E+26
   24650000.     -3.63222912E+08  1.35883392E+08  7.47808031E+10  1.39996430E+11  6.91176700E+26
   24700000.     -3.78374976E+08   87490888.      7.47296440E+10  1.39996414E+11  6.91170576E+26
   24750000.     -3.87102688E+08   37612256.      7.46784850E+10  1.39996398E+11  6.91165485E+26
   24800000.     -3.89286400E+08  -12902842.      7.46273260E+10  1.39996381E+11  6.91164230E+26
   24850000.     -3.84918112E+08  -63201404.      7.45761669E+10  1.39996365E+11  6.91159729E+26
   24900000.     -3.74099648E+08 -1.12441504E+08  7.45250079E+10  1.39996348E+11  6.91159065E+26
   24950000.     -3.57039072E+08 -1.59806048E+08  7.44738488E+10  1.39996332E+11  6.91154933E+26
   25000000.     -3.34045504E+08 -2.04515680E+08  7.44226898E+10  1.39996316E+11  6.91155671E+26
   25050000.     -3.05522496E+08 -2.45840592E+08  7.43715308E+10  1.39996299E+11  6.91152277E+26
   25100000.     -2.71960288E+08 -2.83111264E+08  7.43203717E+10  1.39996283E+11  6.91142980E+26
   25150000.     -2.33926864E+08 -3.15728032E+08  7.42692127E+10  1.39996266E+11  6.91139143E+26
   25200000.     -1.92058368E+08 -3.43169248E+08  7.42180536E+10  1.39996250E+11  6.91135675E+26
   25250000.     -1.47048656E+08 -3.64998336E+08  7.41668946E+10  1.39996234E+11  6.91129181E+26
   25300000.      -99638424.     -3.80869536E+08  7.41157356E+10  1.39996217E+11  6.91123647E+26
   25350000.      -50603860.     -3.90532256E+08  7.40645765E+10  1.39996201E+11  6.91118335E+26
   25400000.      -745021.88     -3.93834304E+08  7.40134175E+10  1.39996185E+11  6.91117744E+26
   25450000.       49125944.     -3.90723712E+08  7.39622584E+10  1.39996168E+11  6.91110440E+26
   25500000.       98196728.     -3.81249472E+08  7.39110994E+10  1.39996152E+11  6.91105201E+26
   25550000.      1.45666736E+08 -3.65560832E+08  7.38599404E+10  1.39996135E+11  6.91099224E+26
   25600000.      1.90758928E+08 -3.43905472E+08  7.38087813E+10  1.39996119E+11  6.91090370E+26
   25650000.      2.32731408E+08 -3.16626432E+08  7.37576223E+10  1.39996103E+11  6.91090812E+26
   25700000.      2.70888768E+08 -2.84157600E+08  7.37064632E+10  1.39996086E+11  6.91088230E+26
   25750000.      3.04593056E+08 -2.47018192E+08  7.36553042E+10  1.39996070E+11  6.91081589E+26
   25800000.      3.33274112E+08 -2.05805664E+08  7.36041452E+10  1.39996054E+11  6.91073620E+26
   25850000.      3.56439296E+08 -1.61187552E+08  7.35529861E+10  1.39996037E+11  6.91068602E+26
   25900000.      3.73682336E+08 -1.13891968E+08  7.35018271E+10  1.39996021E+11  6.91064101E+26
   25950000.      3.84691232E+08  -64696944.      7.34506680E+10  1.39996004E+11  6.91051631E+26
   26000000.      3.89254816E+08  -14418584.      7.33995090E+10  1.39995988E+11  6.91047647E+26
   26050000.      3.87268000E+08   36101784.      7.33483500E+10  1.39995972E+11  6.91042777E+26
   26100000.      3.78735456E+08   86011312.      7.32971909E+10  1.39995955E+11  6.91039456E+26
   26150000.      3.63773472E+08  1.34460064E+08  7.32460319E+10  1.39995939E+11  6.91032299E+26
   26200000.      3.42609824E+08  1.80615872E+08  7.31948728E+10  1.39995922E+11  6.91026249E+26
   26250000.      3.15581632E+08  2.23679376E+08  7.31437138E+10  1.39995906E+11  6.91024478E+26
   26300000.      2.83131136E+08  2.62898976E+08  7.30925548E+10  1.39995890E+11  6.91018132E+26
   26350000.      2.45799104E+08  2.97585216E+08  7.30413957E+10  1.39995873E+11  6.91013336E+26
   26400000.      2.04216256E+08  3.27124384E+08  7.29902367E+10  1.39995857E+11  6.91004481E+26
   26450000.      1.59092528E+08  3.50990912E+08  7.29390776E+10  1.39995841E+11  6.90992971E+26
   26500000.      1.11204504E+08  3.68758176E+08  7.28879186E+10  1.39995824E+11  6.90985297E+26
   26550000.       61381232.      3.80107392E+08  7.28367596E+10  1.39995808E+11  6.90981608E+26
   26600000.       10488698.      3.84834432E+08  7.27856005E+10  1.39995791E+11  6.90975852E+26
   26650000.      -40586624.      3.82854144E+08  7.27344415E+10  1.39995775E+11  6.90966850E+26
   26700000.      -90954744.      3.74202144E+08  7.26832824E+10  1.39995759E+11  6.90964489E+26
   26750000.     -1.39739216E+08  3.59034176E+08  7.26321234E+10  1.39995742E+11  6.90955192E+26
   26800000.     -1.86093904E+08  3.37622624E+08  7.25809644E+10  1.39995726E+11  6.90950691E+26
   26850000.     -2.29218848E+08  3.10350848E+08  7.25298053E+10  1.39995709E+11  6.90942353E+26
   26900000.     -2.68375136E+08  2.77705056E+08  7.24786463E+10  1.39995693E+11  6.90933351E+26
   26950000.     -3.02898112E+08  2.40264224E+08  7.24274872E+10  1.39995677E+11  6.90931580E+26
   27000000.     -3.32208896E+08  1.98688336E+08  7.23763282E+10  1.39995660E+11  6.90923906E+26
   27050000.     -3.55823904E+08  1.53705280E+08  7.23251692E+10  1.39995644E+11  6.90915494E+26
   27100000.     -3.73362240E+08  1.06096640E+08  7.22740101E+10  1.39995628E+11  6.90911584E+26
   27150000.     -3.84550880E+08   56682996.      7.22228511E+10  1.39995611E+11  6.90904279E+26
   27200000.     -3.89227680E+08   6308873.0      7.21716920E+10  1.39995595E+11  6.90897638E+26
   27250000.     -3.87342368E+08  -44172240.      7.21205330E+10  1.39995578E+11  6.90890038E+26
   27300000.     -3.78955360E+08  -93912528.      7.20693740E+10  1.39995562E+11  6.90884873E+26
   27350000.     -3.64234880E+08 -1.42083872E+08  7.20182149E+10  1.39995546E+11  6.90879634E+26
   27400000.     -3.43452384E+08 -1.87891104E+08  7.19670559E+10  1.39995529E+11  6.90876535E+26
   27450000.     -3.16976416E+08 -2.30584256E+08  7.19158968E+10  1.39995513E+11  6.90872477E+26
   27500000.     -2.85265280E+08 -2.69469696E+08  7.18647378E+10  1.39995496E+11  6.90870484E+26
   27550000.     -2.48858560E+08 -3.03920160E+08  7.18135788E+10  1.39995480E+11  6.90860671E+26
   27600000.     -2.08367712E+08 -3.33383424E+08  7.17624197E+10  1.39995464E+11  6.90858088E+26
   27650000.     -1.64465936E+08 -3.57389920E+08  7.17112607E+10  1.39995447E+11  6.90846946E+26
   27700000.     -1.17877488E+08 -3.75558752E+08  7.16601016E+10  1.39995431E+11  6.90847389E+26
   27750000.      -69366432.     -3.87602752E+08  7.16089426E+10  1.39995415E+11  6.90841855E+26
   27800000.      -19725182.     -3.93332032E+08  7.15577836E+10  1.39995398E+11  6.90837428E+26
   27850000.       30237292.     -3.92656448E+08  7.15066245E+10  1.39995382E+11  6.90828204E+26
   27900000.       79707320.     -3.85586656E+08  7.14554655E+10  1.39995365E+11  6.90825696E+26
   27950000.      1.27878440E+08 -3.72233952E+08  7.14043064E+10  1.39995349E+11  6.90821195E+26
   28000000.      1.73963264E+08 -3.52808992E+08  7.13531474E+10  1.39995333E+11  6.90816251E+26
   28050000.      2.17205184E+08 -3.27619040E+08  7.13019884E+10  1.39995316E+11  6.90815218E+26
   28100000.      2.56889824E+08 -2.97064096E+08  7.12508293E+10  1.39995300E+11  6.90815144E+26
   28150000.      2.92356128E+08 -2.61631728E+08  7.11996703E+10  1.39995283E+11  6.90808872E+26
   28200000.      3.23007008E+08 -2.21890608E+08  7.11485112E+10  1.39995267E+11  6.90805626E+26
   28250000.      3.48319264E+08 -1.78482720E+08  7.10973522E+10  1.39995251E+11  6.90804814E+26
   28300000.      3.67852864E+08 -1.32114408E+08  7.10461932E+10  1.39995234E+11  6.90792713E+26
   28350000.      3.81259168E+08  -83546088.      7.09950341E+10  1.39995218E+11  6.90784154E+26
   28400000.      3.88288000E+08  -33580884.      7.09438751E+10  1.39995202E+11  6.90785924E+26
   28450000.      3.88793472E+08   16947856.      7.08927160E+10  1.39995185E+11  6.90780686E+26
   28500000.      3.82738304E+08   67189976.      7.08415570E+10  1.39995169E+11  6.90775225E+26
   28550000.      3.70196288E+08  1.16292688E+08  7.07903980E+10  1.39995152E+11  6.90765559E+26
   28600000.      3.51353024E+08  1.63415296E+08  7.07392389E+10  1.39995136E+11  6.90760173E+26
   28650000.      3.26504512E+08  2.07744192E+08  7.06880799E+10  1.39995120E+11  6.90751982E+26
   28700000.      2.96053760E+08  2.48507920E+08  7.06369208E+10  1.39995103E+11  6.90749990E+26
   28750000.      2.60505040E+08  2.84991744E+08  7.05857618E+10  1.39995087E+11  6.90743349E+26
   28800000.      2.20456096E+08  3.16551648E+08  7.05346028E+10  1.39995070E+11  6.90735676E+26
   28850000.      1.76588176E+08  3.42627264E+08  7.04834437E+10  1.39995054E+11  6.90730289E+26
   28900000.      1.29654176E+08  3.62753216E+08  7.04322847E+10  1.39995038E+11  6.90723501E+26
   28950000.       80465008.      3.76568864E+08  7.03811256E+10  1.39995021E+11  6.90718336E+26
   29000000.       29874554.      3.83825920E+08  7.03299666E+10  1.39995005E+11  6.90710662E+26
   29050000.      -21236496.      3.84393696E+08  7.02788076E+10  1.39994989E+11  6.90709334E+26
   29100000.      -71977448.      3.78261952E+08  7.02276485E+10  1.39994972E+11  6.90704685E+26
   29150000.     -1.21464712E+08  3.65541056E+08  7.01764895E+10  1.39994956E+11  6.90701512E+26
   29200000.     -1.68838688E+08  3.46459712E+08  7.01253304E+10  1.39994939E+11  6.90697528E+26
   29250000.     -2.13280080E+08  3.21359968E+08  7.00741714E+10  1.39994923E+11  6.90690223E+26
   29300000.     -2.54025120E+08  2.90690112E+08  7.00230124E+10  1.39994907E+11  6.90682770E+26
   29350000.     -2.90379520E+08  2.54995232E+08  6.99718533E+10  1.39994890E+11  6.90675760E+26
   29400000.     -3.21730592E+08  2.14906064E+08  6.99206943E+10  1.39994874E+11  6.90669193E+26
   29450000.     -3.47557600E+08  1.71126336E+08  6.98695352E+10  1.39994857E+11  6.90669120E+26
   29500000.     -3.67439936E+08  1.24419000E+08  6.98183762E+10  1.39994841E+11  6.90665725E+26
   29550000.     -3.81063136E+08   75591624.      6.97672172E+10  1.39994825E+11  6.90662257E+26
   29600000.     -3.88222784E+08   25481438.      6.97160581E+10  1.39994808E+11  6.90650820E+26
   29650000.     -3.88826144E+08  -25059708.      6.96648991E+10  1.39994792E+11  6.90649271E+26
   29700000.     -3.82891904E+08  -75180128.      6.96137400E+10  1.39994776E+11  6.90641228E+26
   29750000.     -3.70547840E+08 -1.24042608E+08  6.95625810E+10  1.39994759E+11  6.90630972E+26
   29800000.     -3.52026880E+08 -1.70837968E+08  6.95114220E+10  1.39994743E+11  6.90626692E+26
   29850000.     -3.27661568E+08 -2.14797680E+08  6.94602629E+10  1.39994726E+11  6.90617174E+26
   29900000.     -2.97877088E+08 -2.55205472E+08  6.94091039E+10  1.39994710E+11  6.90614222E+26
   29950000.     -2.63183264E+08 -2.91407808E+08  6.93579448E+10  1.39994694E+11  6.90608614E+26
   30000000.     -2.24165456E+08 -3.22823040E+08  6.93067858E+10  1.39994677E+11  6.90601383E+26
   30050000.     -1.81474688E+08 -3.48949408E+08  6.92556268E+10  1.39994661E+11  6.90599243E+26
   30100000.     -1.35817168E+08 -3.69371712E+08  6.92044677E+10  1.39994644E+11  6.90595111E+26
   30150000.      -87943208.     -3.83766752E+08  6.91533087E+10  1.39994628E+11  6.90591127E+26
   30200000.      -38635872.     -3.91907360E+08  6.91021496E+10  1.39994612E+11  6.90588249E+26
   30250000.       11300746.     -3.93665376E+08  6.90509906E+10  1.39994595E+11  6.90581313E+26
   30300000.       61053328.     -3.89013152E+08  6.89998316E+10  1.39994579E+11  6.90577255E+26
   30350000.      1.09811264E+08 -3.78023936E+08  6.89486725E+10  1.39994563E+11  6.90568400E+26
   30400000.      1.56778512E+08 -3.60870944E+08  6.88975135E+10  1.39994546E+11  6.90565449E+26
   30450000.      2.01185424E+08 -3.37825184E+08  6.88463544E+10  1.39994530E+11  6.90560579E+26
   30500000.      2.42300240E+08 -3.09252032E+08  6.87951954E+10  1.39994513E+11  6.90559620E+26
   30550000.      2.79440416E+08 -2.75606560E+08  6.87440364E+10  1.39994497E+11  6.90552536E+26
   30600000.      3.11983360E+08 -2.37427552E+08  6.86928732E+10  1.39994481E+11  6.90548035E+26
   30650000.      3.39376736E+08 -1.95330192E+08  6.86417101E+10  1.39994464E+11  6.90540361E+26
   30700000.      3.61147904E+08 -1.49997568E+08  6.85905469E+10  1.39994448E+11  6.90544567E+26
   30750000.      3.76912672E+08 -1.02170880E+08  6.85393838E+10  1.39994431E+11  6.90537189E+26
   30800000.      3.86382752E+08  -52638496.      6.84882207E+10  1.39994415E+11  6.90535344E+26
   30850000.      3.89372128E+08  -2223847.3      6.84370575E+10  1.39994399E+11  6.90534680E+26
   30900000.      3.85801952E+08   48227632.      6.83858944E+10  1.39994382E+11  6.90525530E+26
   30950000.      3.75703712E+08   97862424.      6.83347313E+10  1.39994366E+11  6.90521103E+26
   31000000.      3.59220640E+08  1.45833472E+08  6.82835681E+10  1.39994350E+11  6.90513650E+26
   31050000.      3.36607232E+08  1.91315120E+08  6.82324050E+10  1.39994333E+11  6.90511511E+26
   31100000.      3.08226432E+08  2.33518144E+08  6.81812419E+10  1.39994317E+11  6.90507526E+26
   31150000.      2.74544928E+08  2.71704608E+08  6.81300787E+10  1.39994300E+11  6.90506124E+26
   31200000.      2.36126128E+08  3.05202112E+08  6.80789156E+10  1.39994284E+11  6.90499779E+26
   31250000.      1.93620912E+08  3.33417120E+08  6.80277524E+10  1.39994268E+11  6.90489596E+26
   31300000.      1.47756544E+08  3.55846976E+08  6.79765893E+10  1.39994251E+11  6.90491441E+26
   31350000.       99323672.      3.72090304E+08  6.79254262E+10  1.39994235E+11  6.90488784E+26
   31400000.       49161740.      3.81855488E+08  6.78742630E+10  1.39994218E+11  6.90476241E+26
   31450000.      -1856755.5      3.84966784E+08  6.78230999E+10  1.39994202E+11  6.90475281E+26
   31500000.      -52842884.      3.81368096E+08  6.77719368E+10  1.39994186E+11  6.90468419E+26
   31550000.     -1.02908336E+08  3.71124256E+08  6.77207736E+10  1.39994169E+11  6.90459269E+26
   31600000.     -1.51182448E+08  3.54419520E+08  6.76696105E+10  1.39994153E+11  6.90449234E+26
   31650000.     -1.96828752E+08  3.31553760E+08  6.76184474E+10  1.39994137E+11  6.90443553E+26
   31700000.     -2.39060704E+08  3.02935936E+08  6.75672842E+10  1.39994120E+11  6.90439421E+26
   31750000.     -2.77156128E+08  2.69075680E+08  6.75161211E+10  1.39994104E+11  6.90431009E+26
   31800000.     -3.10470080E+08  2.30572704E+08  6.74649580E+10  1.39994087E+11  6.90424442E+26
   31850000.     -3.38445888E+08  1.88104672E+08  6.74137948E+10  1.39994071E+11  6.90422228E+26
   31900000.     -3.60624128E+08  1.42413776E+08  6.73626317E+10  1.39994055E+11  6.90417063E+26
   31950000.     -3.76649568E+08   94292440.      6.73114685E+10  1.39994038E+11  6.90406807E+26
   32000000.     -3.86275712E+08   44568444.      6.72603054E+10  1.39994022E+11  6.90405995E+26
   32050000.     -3.89367456E+08  -5910119.5      6.72091423E+10  1.39994006E+11  6.90397584E+26
   32100000.     -3.85901440E+08  -56289772.      6.71579791E+10  1.39993989E+11  6.90391607E+26
   32150000.     -3.75964448E+08 -1.05726152E+08  6.71068160E+10  1.39993973E+11  6.90386811E+26
   32200000.     -3.59750176E+08 -1.53397888E+08  6.70556529E+10  1.39993956E+11  6.90380022E+26
   32250000.     -3.37554144E+08 -1.98519600E+08  6.70044897E+10  1.39993940E+11  6.90375595E+26
   32300000.     -3.09767328E+08 -2.40353920E+08  6.69533266E+10  1.39993924E+11  6.90376554E+26
   32350000.     -2.76868512E+08 -2.78222368E+08  6.69021635E+10  1.39993907E+11  6.90369913E+26
   32400000.     -2.39415568E+08 -3.11515008E+08  6.68510003E+10  1.39993891E+11  6.90367626E+26
   32450000.     -1.98035872E+08 -3.39698976E+08  6.67998372E+10  1.39993874E+11  6.90361649E+26
   32500000.     -1.53416016E+08 -3.62325568E+08  6.67486740E+10  1.39993858E+11  6.90362166E+26
   32550000.     -1.06290944E+08 -3.79036128E+08  6.66975109E+10  1.39993842E+11  6.90355820E+26
   32600000.      -57432692.     -3.89566720E+08  6.66463478E+10  1.39993825E+11  6.90356115E+26
   32650000.      -7638798.0     -3.93751424E+08  6.65951846E+10  1.39993809E+11  6.90351614E+26
   32700000.       42279492.     -3.91524384E+08  6.65440215E+10  1.39993793E+11  6.90345269E+26
   32750000.       91509120.     -3.82920672E+08  6.64928584E+10  1.39993776E+11  6.90345638E+26
   32800000.      1.39247120E+08 -3.68075808E+08  6.64416952E+10  1.39993760E+11  6.90343055E+26
   32850000.      1.84712432E+08 -3.47224096E+08  6.63905321E+10  1.39993743E+11  6.90336045E+26
   32900000.      2.27157600E+08 -3.20695712E+08  6.63393690E+10  1.39993727E+11  6.90332061E+26
   32950000.      2.65880112E+08 -2.88912384E+08  6.62882058E+10  1.39993711E+11  6.90330733E+26
   33000000.      3.00233440E+08 -2.52381952E+08  6.62370427E+10  1.39993694E+11  6.90331397E+26
   33050000.      3.29637408E+08 -2.11691632E+08  6.61858796E+10  1.39993678E+11  6.90333832E+26
   33100000.      3.53588160E+08 -1.67499888E+08  6.61347164E+10  1.39993661E+11  6.90326674E+26
   33150000.      3.71667040E+08 -1.20527176E+08  6.60835533E+10  1.39993645E+11  6.90320550E+26
   33200000.      3.83548608E+08  -71545368.      6.60323901E+10  1.39993629E+11  6.90314499E+26
   33250000.      3.89007488E+08  -21366128.      6.59812270E+10  1.39993612E+11  6.90306604E+26
   33300000.      3.87923744E+08   29171830.      6.59300639E+10  1.39993596E+11  6.90306604E+26
   33350000.      3.80286816E+08   79216360.      6.58789007E+10  1.39993580E+11  6.90302029E+26
   33400000.      3.66197600E+08  1.27916184E+08  6.58277376E+10  1.39993563E+11  6.90292290E+26
   33450000.      3.45868640E+08  1.74435760E+08  6.57765745E+10  1.39993547E+11  6.90287124E+26
   33500000.      3.19622272E+08  2.17970304E+08  6.57254113E+10  1.39993530E+11  6.90285354E+26
   33550000.      2.87886624E+08  2.57760720E+08  6.56742482E+10  1.39993514E+11  6.90280484E+26
   33600000.      2.51189456E+08  2.93108160E+08  6.56230851E+10  1.39993498E+11  6.90277754E+26
   33650000.      2.10149744E+08  3.23387680E+08  6.55719219E+10  1.39993481E+11  6.90270670E+26
   33700000.      1.65467280E+08  3.48060928E+08  6.55207588E+10  1.39993465E+11  6.90264103E+26
   33750000.      1.17910360E+08  3.66687072E+08  6.54695956E+10  1.39993448E+11  6.90263291E+26
   33800000.       68301768.      3.78932064E+08  6.54184325E+10  1.39993432E+11  6.90258790E+26
   33850000.       17503416.      3.84575712E+08  6.53672694E+10  1.39993416E+11  6.90256134E+26
   33900000.      -33599980.      3.83516320E+08  6.53161062E+10  1.39993399E+11  6.90253625E+26
   33950000.      -84117848.      3.75772992E+08  6.52649431E+10  1.39993383E+11  6.90243369E+26
   34000000.     -1.33170832E+08  3.61485056E+08  6.52137800E+10  1.39993367E+11  6.90247353E+26
   34050000.     -1.79907616E+08  3.40909280E+08  6.51626168E+10  1.39993350E+11  6.90234736E+26
   34100000.     -2.23520960E+08  3.14414208E+08  6.51114537E+10  1.39993334E+11  6.90234662E+26
   34150000.     -2.63262688E+08  2.82472512E+08  6.50602906E+10  1.39993317E+11  6.90227652E+26
   34200000.     -2.98457216E+08  2.45651152E+08  6.50091274E+10  1.39993301E+11  6.90224701E+26
   34250000.     -3.28513248E+08  2.04599808E+08  6.49579643E+10  1.39993285E+11  6.90214444E+26
   34300000.     -3.52933632E+08  1.60037920E+08  6.49068012E+10  1.39993268E+11  6.90208836E+26
   34350000.     -3.71323008E+08  1.12740624E+08  6.48556380E+10  1.39993252E+11  6.90203376E+26
   34400000.     -3.83393344E+08   63524108.      6.48044749E+10  1.39993235E+11  6.90197695E+26
   34450000.     -3.88967168E+08   13230562.      6.47533117E+10  1.39993219E+11  6.90193341E+26
   34500000.     -3.87978880E+08  -37286820.      6.47021486E+10  1.39993203E+11  6.90187364E+26
   34550000.     -3.80473920E+08  -87178536.      6.46509855E+10  1.39993186E+11  6.90181462E+26
   34600000.     -3.66605984E+08 -1.35612912E+08  6.45998223E+10  1.39993170E+11  6.90176887E+26
   34650000.     -3.46632736E+08 -1.81789456E+08  6.45486592E+10  1.39993154E+11  6.90171574E+26
   34700000.     -3.20909888E+08 -2.24951280E+08  6.44974961E+10  1.39993137E+11  6.90164122E+26
   34750000.     -2.89884000E+08 -2.64396368E+08  6.44463329E+10  1.39993121E+11  6.90160949E+26
   34800000.     -2.54084080E+08 -2.99487776E+08  6.43951698E+10  1.39993104E+11  6.90157481E+26
   34850000.     -2.14112400E+08 -3.29662560E+08  6.43440067E+10  1.39993088E+11  6.90147667E+26
   34900000.     -1.70634400E+08 -3.54439360E+08  6.42928435E+10  1.39993072E+11  6.90145601E+26
   34950000.     -1.24368064E+08 -3.73424864E+08  6.42416804E+10  1.39993055E+11  6.90142428E+26
   35000000.      -76072752.     -3.86318784E+08  6.41905172E+10  1.39993039E+11  6.90140510E+26
   35050000.      -26537758.     -3.92917824E+08  6.41393541E+10  1.39993022E+11  6.90133205E+26
   35100000.       23429448.     -3.93118080E+08  6.40881910E+10  1.39993006E+11  6.90127228E+26
   35150000.       73015064.     -3.86916448E+08  6.40370278E+10  1.39992990E+11  6.90118816E+26
   35200000.      1.21410888E+08 -3.74410560E+08  6.39858647E+10  1.39992973E+11  6.90116603E+26
   35250000.      1.67826176E+08 -3.55797664E+08  6.39347016E+10  1.39992957E+11  6.90111290E+26
   35300000.      2.11499392E+08 -3.31372032E+08  6.38835384E+10  1.39992941E+11  6.90105166E+26
   35350000.      2.51709680E+08 -3.01521376E+08  6.38323753E+10  1.39992924E+11  6.90100222E+26
   35400000.      2.87788032E+08 -2.66721728E+08  6.37812122E+10  1.39992908E+11  6.90100960E+26
   35450000.      3.19128000E+08 -2.27531152E+08  6.37300490E+10  1.39992891E+11  6.90099115E+26
   35500000.      3.45195712E+08 -1.84582192E+08  6.36788859E+10  1.39992875E+11  6.90093876E+26
   35550000.      3.65539296E+08 -1.38573056E+08  6.36277228E+10  1.39992859E+11  6.90087826E+26
   35600000.      3.79797152E+08  -90257488.      6.35765596E+10  1.39992842E+11  6.90086940E+26
   35650000.      3.87705344E+08  -40433564.      6.35253965E+10  1.39992826E+11  6.90084210E+26
   35700000.      3.89103488E+08   10068658.      6.34742333E+10  1.39992809E+11  6.90078971E+26
   35750000.      3.83939328E+08   60400436.      6.34230702E+10  1.39992793E+11  6.90075208E+26
   35800000.      3.72271456E+08  1.09708432E+08  6.33719071E+10  1.39992777E+11  6.90072552E+26
   35850000.      3.54270336E+08  1.57149360E+08  6.33207439E+10  1.39992760E+11  6.90067313E+26
   35900000.      3.30217120E+08  2.01905024E+08  6.32695808E+10  1.39992744E+11  6.90063550E+26
   35950000.      3.00500544E+08  2.43197280E+08  6.32184177E+10  1.39992728E+11  6.90060230E+26
   36000000.      2.65611568E+08  2.80302816E+08  6.31672545E+10  1.39992711E+11  6.90056097E+26
   36050000.      2.26135792E+08  3.12567200E+08  6.31160914E+10  1.39992695E+11  6.90056393E+26
   36100000.      1.82743824E+08  3.39417920E+08  6.30649283E+10  1.39992678E+11  6.90050047E+26
   36150000.      1.36179616E+08  3.60376032E+08  6.30137651E+10  1.39992662E+11  6.90053810E+26
   36200000.       87247120.      3.75066208E+08  6.29626020E+10  1.39992646E+11  6.90044808E+26
   36250000.       36795344.      3.83224448E+08  6.29114388E+10  1.39992629E+11  6.90046210E+26
   36300000.      -14297629.      3.84703904E+08  6.28602757E+10  1.39992613E+11  6.90038315E+26
   36350000.      -65141412.      3.79477888E+08  6.28091126E+10  1.39992596E+11  6.90035437E+26
   36400000.     -1.14850392E+08  3.67640480E+08  6.27579494E+10  1.39992580E+11  6.90033740E+26
   36450000.     -1.62560688E+08  3.49404576E+08  6.27067863E+10  1.39992564E+11  6.90019573E+26
   36500000.     -2.07446544E+08  3.25097216E+08  6.26556232E+10  1.39992547E+11  6.90019130E+26
   36550000.     -2.48735776E+08  2.95152800E+08  6.26044600E+10  1.39992531E+11  6.90009464E+26
   36600000.     -2.85723840E+08  2.60103936E+08  6.25532969E+10  1.39992515E+11  6.90007841E+26
   36650000.     -3.17786304E+08  2.20570480E+08  6.25021338E+10  1.39992498E+11  6.90004151E+26
   36700000.     -3.44389408E+08  1.77247120E+08  6.24509706E+10  1.39992482E+11  6.89995076E+26
   36750000.     -3.65098496E+08  1.30889648E+08  6.23998075E+10  1.39992465E+11  6.89992788E+26
   36800000.     -3.79584448E+08   82300512.      6.23486444E+10  1.39992449E+11  6.89985410E+26
   36850000.     -3.87627776E+08   32313866.      6.22974812E+10  1.39992433E+11  6.89980466E+26
   36900000.     -3.89120576E+08  -18219482.      6.22463181E+10  1.39992400E+11  6.89982163E+26
   36950000.     -3.84066496E+08  -68446912.      6.21951549E+10  1.39992367E+11  6.89975817E+26
   37000000.     -3.72578752E+08 -1.17528384E+08  6.21439918E+10  1.39992334E+11  6.89968365E+26
   37050000.     -3.54876352E+08 -1.64650080E+08  6.20928287E+10  1.39992302E+11  6.89966225E+26
   37100000.     -3.31278720E+08 -2.09037216E+08  6.20416655E+10  1.39992269E+11  6.89965635E+26
   37150000.     -3.02199040E+08 -2.49965760E+08  6.19905024E+10  1.39992236E+11  6.89960691E+26
   37200000.     -2.68136176E+08 -2.86773056E+08  6.19393393E+10  1.39992203E+11  6.89955526E+26
   37250000.     -2.29665904E+08 -3.18867200E+08  6.18881761E+10  1.39992170E+11  6.89950139E+26
   37300000.     -1.87431008E+08 -3.45735168E+08  6.18370130E+10  1.39992138E+11  6.89948959E+26
   37350000.     -1.42130928E+08 -3.66949696E+08  6.17858499E+10  1.39992105E+11  6.89949770E+26
   37400000.      -94510744.     -3.82174816E+08  6.17346867E+10  1.39992072E+11  6.89947335E+26
   37450000.      -45349820.     -3.91170208E+08  6.16835236E+10  1.39992039E+11  6.89944089E+26
   37500000.       4549831.0     -3.93794208E+08  6.16323604E+10  1.39992007E+11  6.89939735E+26
   37550000.       54375380.     -3.90005504E+08  6.15811973E+10  1.39991974E+11  6.89937891E+26
   37600000.      1.03315096E+08 -3.79863776E+08  6.15300342E+10  1.39991941E+11  6.89935751E+26
   37650000.      1.50570224E+08 -3.63528864E+08  6.14788710E+10  1.39991908E+11  6.89930438E+26
   37700000.      1.95366800E+08 -3.41258752E+08  6.14277079E+10  1.39991876E+11  6.89930364E+26
   37750000.      2.36967248E+08 -3.13406368E+08  6.13765448E+10  1.39991843E+11  6.89928741E+26
   37800000.      2.74681696E+08 -2.80415072E+08  6.13253816E+10  1.39991810E+11  6.89922469E+26
   37850000.      3.07878784E+08 -2.42812752E+08  6.12742185E+10  1.39991777E+11  6.89926011E+26
   37900000.      3.35996128E+08 -2.01204816E+08  6.12230554E+10  1.39991745E+11  6.89918927E+26
   37950000.      3.58549792E+08 -1.56265792E+08  6.11718922E+10  1.39991712E+11  6.89917230E+26
   38000000.      3.75143136E+08 -1.08729728E+08  6.11207291E+10  1.39991679E+11  6.89917157E+26
   38050000.      3.85474560E+08  -59379360.      6.10695660E+10  1.39991646E+11  6.89913393E+26
   38100000.      3.89343968E+08  -9034196.0      6.10184028E+10  1.39991613E+11  6.89905646E+26
   38150000.      3.86657824E+08   41462448.      6.09672397E+10  1.39991581E+11  6.89899964E+26
